vc,owner,managed_by_csa,env_name,server_group_name,vm_id,uuid,name,overall_status,ip_address,mac_address,datacenter,cluster_compute_resource,resource_pool
cdl,wilson,Y,wilson_env,wilson_app_group,vm-21968,421bd97e-b760-b06a-8119-dbb67471b519,WilsLau-180914-90cd90b3486bf52201488a1ea8e7719a,null,10.1.7.28,00:50:56:9b:0d:16,CSL-Cluster,CSL,
cdl,wilson,N,wilson_env,wilson_app_group,vm-582,421f0f0f-362c-ba77-5ccc-cfdd47c61977,WilsoLau-90cd90b3415690cf014181d7b8191f9c,null,10.1.7.54,00:50:56:9f:76:da,CSL,CSL-Lab1,
cdl,wilson,N,wilson_env,wilson_app_group,vm-583,421f9294-0306-0a70-a519-c828fec12e1e,WilsoLau-90cd90b3415690cf014181d8a86a2113,null,10.1.7.81,00:50:56:9f:03:ad,CSL,CSL-Lab1,
cdl,wilson,N,wilson_env,wilson_app_group,vm-586,421f7a96-3d55-c99a-f495-3d5bc5e294bd,WilsoLau-90cd90b3415690cf0141862233a038b7,null,n/a,00:50:56:9f:62:cb,CSL,CSL-Lab1,
cdl,wilson,N,wilson_env,wilson_app_group,vm-493,421fe39b-8941-1f18-165c-bb26ae28a663,WilsoLau-90cd90b3415690cf0142059592bf29cd,null,10.1.7.68,00:50:56:9f:60:1f,CSL,CSL-Lab1,
cdl,wilson,N,wilson_env,wilson_app_group,vm-578,421f382b-01d1-1a76-bf61-90a0e57982fb,WilsoLau-90cd948b410b80820141510e1c91009f,null,10.1.8.197,00:50:56:9f:37:15,CSL,CSL-Lab1,
cdl,,N,,,vm-20003,421b3345-3b51-8223-58f2-63d2da5a2f34,Win_3.2_907,null,10.1.4.191,00:50:56:9b:27:97,CSL-Cluster,CSL,
cdl,,N,,,vm-20255,421b839c-36e1-7bca-c2bf-72ed20b4f88f,Win_4.01_10.02,null,10.1.5.233,00:50:56:9b:41:af,CSL-Cluster,CSL,
cdl,,N,,,vm-15175,421bef3c-1de8-cc34-0746-099b296ce60c,Win_4.1_10.10,null,10.1.5.11,00:50:56:9b:4a:2e,CSL-Cluster,CSL,
cdl,,N,,,vm-19999,421b2cde-b13b-0bed-c348-c821200e90fa,Win_4.1_907,null,10.1.4.140,00:50:56:9b:6e:7e,CSL-Cluster,CSL,
JJ,,N,,,vm-7114,42049c9e-d465-ef3e-2d03-adbced3b7311,WIN_SA1TT,null,16.77.19.18,00:50:56:84:45:df,CSL-JJ,C2,
cdl,,N,,,vm-446,421f3700-de7e-91c1-745a-507a7fb0960d,win2008R2-Allan-1,null,n/a,00:50:56:9f:3c:da,CSL,CSL-Lab1,
cdl,,N,,,vm-528,421f4ce0-1e01-a54a-83df-1c8010599719,win2008R2-Allen-3,null,n/a,00:50:56:9f:30:d2,CSL,CSL-Lab1,
AO,,N,,,vm-22509,4224a702-c767-ac79-88a3-0ce1bdfcf4a4,Win2k8-managedServer,null,16.78.123.137,00:50:56:a4:03:bf,MiniLIT-Unit,Cloud-001,CSL-RP-TEST
AO,,N,,,vm-20373,4224af08-13ae-c860-9505-100cb7d3c79c,WIN2k8R2-SA,null,n/a,00:50:56:a4:7a:53,MiniLIT-Unit,Cloud-001,
AO,,N,,,vm-20373,4224af08-13ae-c860-9505-100cb7d3c79c,WIN2k8R2-SA,null,n/a,00:50:56:a4:7a:53,MiniLIT-Unit,Cloud-001,
AO,,N,,,vm-20377,42240e93-06a2-9928-6bd1-63b1afa3d4d7,Win2k8r2-sava,null,16.78.124.196,00:50:56:a4:7a:57,MiniLIT-Unit,Cloud-001,
AO,,N,,,vm-20377,42240e93-06a2-9928-6bd1-63b1afa3d4d7,Win2k8r2-sava,null,16.78.124.196,00:50:56:a4:7a:57,MiniLIT-Unit,Cloud-001,
JJ,,N,,,vm-4731,42043546-a741-ce4d-6680-9f29521f59c5,Win2k8R2-Temp-AJ,null,16.77.19.28,00:50:56:84:2f:07,CSL-JJ,C2,
JJ,,N,,,vm-321,4204c91d-55e0-76f6-bac6-fd7bea855c51,WinAD,null,16.77.19.152,00:50:56:84:32:19,CSL-JJ,C2,
JJ,,N,,,vm-4368,42045ea2-ff78-86cf-3d1b-a499a264c123,Window-2002-R2,null,n/a,00:50:56:84:25:3f,CSL-JJ,C2,CSL-OVDC1 (fba45087-ddf8-4da9-88da-3d7dd323f22a)
cdl,,N,,,vm-10442,421b3f05-828d-65e5-14e5-d4a6a66c4f9c,winqcow,null,10.1.4.127,00:50:56:9b:29:8a,CSL,CSL-Lab1,
cdl,,N,,,vm-10442,421b3f05-828d-65e5-14e5-d4a6a66c4f9c,winqcow,null,10.1.4.127,00:50:56:9b:29:8a,CSL,CSA QA,
JJ,,N,,,vm-5876,420439b5-ba61-aaf3-fa78-cb435a1b1bf2,WinVM7b09b3,null,16.77.19.76,00:50:56:84:39:d5,CSL-JJ,C2,
JJ,,N,,,vm-5968,420488ce-264e-f1da-b96e-5bc80481ccfc,WinVMdd55c5,null,n/a,00:50:56:84:39:de,CSL-JJ,C2,
JJ,wilson,N,,,vm-5425,42048ac7-8f09-ff41-29d3-6e1873641263,WL-LabMap-002,null,16.77.20.13,00:50:56:84:25:da,CSL-JJ,C2,
cdl,xavier_dahan@,N,,,vm-3667,421b3bd6-f00f-2ae5-3265-f97484cbe191,XaviDaha-032814-COS_Controller_12,null,n/a,00:50:56:9b:5d:4e,CSL,CSL-Lab1,
AO,,N,,,vm-27345,42247246-527d-3f11-8f87-04ce7c18b867,XS,null,16.78.124.10,00:50:56:a4:0e:16,MiniLIT-Unit,Cloud-001,CSL-RP-TEST
AO,,N,,,vm-32453,4224ce4f-4294-5eb6-79d7-fed546d73a22,xs.hpdemo.com,null,n/a,00:50:56:a4:33:fe,MiniLIT-Unit,n/a,
AO,,N,,,vm-32441,42246542-a8e6-2ecb-7217-4836c23ceb9f,xs.hpdemo.com-167,null,16.78.123.167,00:50:56:a4:33:f7,MiniLIT-Unit,Cloud-001,
AO,,N,,,vm-31973,42241652-4f3e-cc9c-5d35-575a3c0bcb88,xs.hpdemo.com-Working,null,n/a,00:50:56:a4:61:86,MiniLIT-Unit,Cloud-001,
cdl,,N,,,vm-5584,421b98e7-e96c-04b6-6bae-3ab00c6be40d,XS_v14.04,null,10.1.13.114,00:50:56:9b:4d:b4,CSL,CSL-Lab1,CSL-Lab-Resourcepool
cdl,,N,,,vm-5582,421b7707-69fb-7c1b-6098-babe5569b457,XS_v14.04,null,n/a,00:50:56:9b:5a:c2,CSL,CSL-Lab1,CSL-Lab-Resourcepool
cdl,,N,,,vm-20011,421bda21-bff5-bedb-6d99-9a37c38e3621,XS_v14.04_AJ,null,10.1.4.204,00:50:56:9b:11:bd,CSL-Cluster,CSL,
cdl,,N,,,vm-5698,421bd961-8f0e-07bf-f6d4-0b342380d82f,XS_v14.04-TEMPLATE,null,n/a,00:50:56:9b:3d:5b,CSL-Cluster,CSL,
AO,,N,,,vm-32558,4224ebd4-30c9-141d-86c9-c4e06623d69e,XS_v14.07,null,16.78.118.87,00:50:56:a4:34:50,MiniLIT-Unit,n/a,
JJ,,N,,,vm-6289,42040a98-ed57-9324-21f2-476f63cabb6a,XS_v14.07,null,16.77.19.82,00:50:56:84:71:f4,CSL-JJ,C2,CSL-OVDC1 (fba45087-ddf8-4da9-88da-3d7dd323f22a)
cdl,,N,,,vm-7502,421b822b-99c3-58d3-36cb-2ab5781f81c9,XS-Template,null,10.1.12.176,00:50:56:9b:42:6b,CSL,CSL-Lab1,
cdl,Yi-YWang,N,,,vm-631,421f1f2e-0356-ff98-7af6-8b0f9b063949,Yi-YWang-90cd90b34045ca000140514687cd09e9,null,10.1.6.99,00:50:56:9f:7c:f2,CSL,CSL-Lab1,
cdl,yu.jiang4,N,,,vm-19605,421b7b2c-388a-325f-b85d-22b5bc55a24e,Yu-CSA4.1_OO10.10-01,null,10.1.6.4,00:50:56:9b:6a:0a,CSL-Cluster,CSL,
